code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
002443,前海开源沪港深龙头精选混合,hh,2021年1季度股票投资明细,2021-03-31,	02313,申洲国际,7.38%,8.09,"1,101.52"
002443,前海开源沪港深龙头精选混合,hh,2021年1季度股票投资明细,2021-03-31,	00880,澳博控股,6.91%,120.20,"1,032.16"
002443,前海开源沪港深龙头精选混合,hh,2021年1季度股票投资明细,2021-03-31,	01579,颐海国际,5.33%,11.70,796.03
002443,前海开源沪港深龙头精选混合,hh,2021年1季度股票投资明细,2021-03-31,	300014,亿纬锂能,4.74%,9.42,707.77
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	002539,云图控股,6.65%,837.76,"7,673.91"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	000902,新洋丰,5.27%,342.04,"6,084.89"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	000933,神火股份,4.70%,571.25,"5,426.85"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	000893,亚钾国际,4.56%,452.25,"5,259.67"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,4.45%,2.55,"5,132.39"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	600988,赤峰黄金,4.40%,350.17,"5,084.45"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	601601,中国太保,3.68%,112.33,"4,250.57"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	600352,浙江龙盛,2.72%,216.56,"3,135.81"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	600486,扬农化工,2.69%,25.92,"3,108.29"
288001,华夏经典混合,hh,2021年1季度股票投资明细,2021-03-31,	603712,七一二,2.67%,90.04,"3,085.67"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,6.19%,70.29,"2,732.88"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,5.20%,7.50,"2,295.60"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,4.60%,1.01,"2,029.09"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.17%,36.00,"1,839.60"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,3.49%,6.00,"1,540.58"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,3.32%,8.50,"1,466.17"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603259,药明康德,3.18%,10.00,"1,402.00"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300014,亿纬锂能,3.11%,18.26,"1,372.01"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300759,康龙化成,2.99%,8.80,"1,319.03"
004604,富国新活力灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000069,华侨城A,2.77%,119.99,"1,222.74"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,7.67%,5.53,"2,207.08"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.40%,1.06,"2,129.54"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	600887,伊利股份,6.06%,43.57,"1,744.11"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	002352,顺丰控股,5.25%,18.66,"1,511.83"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,4.88%,8.14,"1,404.26"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,4.73%,43.64,"1,360.70"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.72%,26.59,"1,358.75"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	300003,乐普医疗,4.68%,46.01,"1,348.42"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,4.57%,15.98,"1,314.04"
009507,国金鑫意医药消费A,hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,4.27%,22.00,"1,229.80"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	600309,万华化学,6.47%,49.03,"5,177.57"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,6.35%,148.95,"5,086.49"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	600426,华鲁恒升,5.96%,127.04,"4,770.24"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,5.19%,2.07,"4,158.63"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	000708,中信特钢,5.16%,156.62,"4,134.77"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	300014,亿纬锂能,3.60%,38.41,"2,886.24"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,3.09%,14.33,"2,471.78"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	002352,顺丰控股,2.83%,27.96,"2,265.32"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	002415,海康威视,2.77%,39.62,"2,214.76"
005878,博时产业新动力混合C,hh,2021年1季度股票投资明细,2021-03-31,	600380,健康元,2.72%,169.71,"2,175.66"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	600426,华鲁恒升,6.14%,77.43,"2,907.50"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	002867,周大生,5.05%,68.32,"2,389.83"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	002859,洁美科技,4.71%,69.92,"2,230.45"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	600166,福田汽车,4.54%,533.17,"2,148.66"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	002493,荣盛石化,3.91%,67.20,"1,850.59"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	600486,扬农化工,3.89%,15.37,"1,843.17"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.85%,35.67,"1,822.74"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	000100,TCL科技,3.75%,189.99,"1,774.51"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	688023,安恒信息,3.61%,6.47,"1,711.48"
005904,华泰保兴成长优选A,hh,2021年1季度股票投资明细,2021-03-31,	688002,睿创微纳,3.56%,19.02,"1,687.29"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,8.53%,18.50,"7,383.54"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	300750,宁德时代,8.48%,22.80,"7,345.48"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,8.05%,26.00,"6,967.48"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.93%,3.42,"6,870.78"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,7.92%,220.00,"6,859.60"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	600438,通威股份,7.86%,208.00,"6,809.92"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	002460,赣锋锂业,7.84%,72.00,"6,786.72"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	603345,安井食品,4.82%,20.00,"4,171.20"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,4.54%,115.00,"3,927.25"
007043,前海联合泓鑫混合C,hh,2021年1季度股票投资明细,2021-03-31,	002812,恩捷股份,4.52%,35.00,"3,917.20"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,5.50%,75.39,"2,931.02"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,5.17%,9.00,"2,754.72"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,4.14%,1.10,"2,209.90"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.83%,40.00,"2,044.00"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,3.24%,10.00,"1,724.90"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	000069,华侨城A,3.15%,165.00,"1,681.35"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	300759,康龙化成,2.89%,10.29,"1,542.55"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,2.89%,6.00,"1,540.32"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	300014,亿纬锂能,2.82%,20.00,"1,503.00"
004675,富国新机遇灵活配置混合C,hh,2021年1季度股票投资明细,2021-03-31,	603599,广信股份,2.80%,48.00,"1,494.72"
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,6.39%,0.09,179.00
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,5.00%,1.78,140.13
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	601995,中金公司,4.22%,2.50,118.34
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.88%,2.13,108.84
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,2.66%,3.10,74.68
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,2.58%,0.88,72.39
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,2.18%,0.20,61.22
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,2.01%,2.56,56.35
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	601012,隆基股份,2.01%,0.64,56.32
004360,创金合信量化核心混合C,hh,2021年1季度股票投资明细,2021-03-31,	600030,中信证券,1.99%,2.33,55.66
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	000651,格力电器,5.16%,9.57,600.04
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,4.84%,0.28,562.52
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	601012,隆基股份,4.61%,6.09,535.92
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	300413,芒果超媒,3.42%,6.83,397.22
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,3.38%,4.27,393.41
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,3.23%,15.59,375.56
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	601398,工商银行,3.22%,67.65,374.78
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	300750,宁德时代,3.13%,1.13,364.05
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	600887,伊利股份,2.58%,7.50,300.23
710002,富安达策略精选混合,hh,2021年1季度股票投资明细,2021-03-31,	600048,保利地产,2.57%,20.99,298.69
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,6.39%,0.09,179.00
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,5.00%,1.78,140.13
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	601995,中金公司,4.22%,2.50,118.34
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.88%,2.13,108.84
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	601166,兴业银行,2.66%,3.10,74.68
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,2.58%,0.88,72.39
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,2.18%,0.20,61.22
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,2.01%,2.56,56.35
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	601012,隆基股份,2.01%,0.64,56.32
004359,创金合信量化核心混合A,hh,2021年1季度股票投资明细,2021-03-31,	600030,中信证券,1.99%,2.33,55.66
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,9.20%,4.75,"9,551.39"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	600426,华鲁恒升,8.64%,238.84,"8,968.44"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	002311,海大集团,8.47%,112.73,"8,792.61"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,8.34%,32.31,"8,658.97"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	000708,中信特钢,8.17%,321.24,"8,480.63"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	603218,日月股份,7.67%,231.71,"7,961.63"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,7.32%,92.49,"7,605.45"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	601899,紫金矿业,6.79%,733.29,"7,054.20"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,6.47%,16.83,"6,717.30"
004505,博时新兴消费主题混合A,hh,2021年1季度股票投资明细,2021-03-31,	000568,泸州老窖,5.30%,24.44,"5,499.78"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,8.53%,18.50,"7,383.54"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	300750,宁德时代,8.48%,22.80,"7,345.48"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,8.05%,26.00,"6,967.48"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.93%,3.42,"6,870.78"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	600690,海尔智家,7.92%,220.00,"6,859.60"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	600438,通威股份,7.86%,208.00,"6,809.92"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	002460,赣锋锂业,7.84%,72.00,"6,786.72"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	603345,安井食品,4.82%,20.00,"4,171.20"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	600031,三一重工,4.54%,115.00,"3,927.25"
002780,前海联合泓鑫混合A,hh,2021年1季度股票投资明细,2021-03-31,	002812,恩捷股份,4.52%,35.00,"3,917.20"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.23%,2.51,"5,042.59"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	603259,药明康德,6.58%,32.74,"4,590.37"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	002008,大族激光,6.52%,107.37,"4,548.16"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	002352,顺丰控股,5.05%,43.47,"3,521.94"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,4.77%,12.95,"3,324.52"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	300012,华测检测,4.58%,112.17,"3,196.95"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.36%,59.54,"3,042.34"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,4.24%,11.03,"2,955.82"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	603313,梦百合,4.13%,84.97,"2,880.62"
519651,银河转型混合,hh,2021年1季度股票投资明细,2021-03-31,	603730,岱美股份,3.69%,110.57,"2,575.21"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,9.55%,16.01,"32,162.28"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,9.54%,119.89,"32,126.81"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	600809,山西汾酒,9.09%,91.98,"30,609.68"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	002304,洋河股份,8.91%,182.20,"30,007.76"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,6.37%,124.27,"21,435.66"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	000661,长春高新,6.33%,47.06,"21,305.65"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	000333,美的集团,5.76%,235.91,"19,398.57"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,5.37%,59.02,"18,063.56"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,4.22%,35.61,"14,213.70"
005450,华夏稳盛灵活配置混合,hh,2021年1季度股票投资明细,2021-03-31,	300015,爱尔眼科,4.04%,229.28,"13,584.89"
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,7.38%,0.10,200.90
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,7.09%,0.72,192.95
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	000568,泸州老窖,5.20%,0.63,141.54
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,4.61%,0.41,125.49
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,4.30%,2.29,117.02
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,3.97%,2.78,108.09
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	002311,海大集团,3.73%,1.30,101.40
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,3.53%,1.04,95.96
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	603899,晨光文具,3.51%,1.12,95.66
007945,景顺长城改革机遇灵活配置C,hh,2021年1季度股票投资明细,2021-03-31,	000596,古井贡酒,3.32%,0.43,90.37
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,5.50%,75.39,"2,931.02"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,5.17%,9.00,"2,754.72"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,4.14%,1.10,"2,209.90"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.83%,40.00,"2,044.00"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300122,智飞生物,3.24%,10.00,"1,724.90"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	000069,华侨城A,3.15%,165.00,"1,681.35"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300759,康龙化成,2.89%,10.29,"1,542.55"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603501,韦尔股份,2.89%,6.00,"1,540.32"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	300014,亿纬锂能,2.82%,20.00,"1,503.00"
004674,富国新机遇灵活配置混合A,hh,2021年1季度股票投资明细,2021-03-31,	603599,广信股份,2.80%,48.00,"1,494.72"
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	600025,华能水电,8.18%,189.77,"1,098.77"
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	600674,川投能源,8.05%,86.18,"1,080.70"
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	600236,桂冠电力,7.99%,192.31,"1,073.11"
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	600886,国投电力,7.94%,107.39,"1,066.38"
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	300326,凯利泰,6.66%,89.15,894.17
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	603260,合盛硅业,6.41%,19.35,861.08
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	300121,阳谷华泰,5.39%,58.16,724.67
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	002230,科大讯飞,5.04%,14.00,676.62
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	000582,北部湾港,4.25%,53.79,571.27
002666,前海开源沪港深创新成长混合A,hh,2021年1季度股票投资明细,2021-03-31,	600018,上港集团,2.97%,83.55,399.37
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,9.25%,177.19,"9,054.26"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	002142,宁波银行,8.93%,224.75,"8,738.35"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,8.79%,109.24,"8,597.55"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	300059,东方财富,8.00%,287.21,"7,829.34"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	000002,万科A,7.30%,238.10,"7,143.08"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	000001,平安银行,6.82%,303.08,"6,670.81"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	600926,杭州银行,6.02%,348.76,"5,890.54"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	600030,中信证券,4.85%,198.75,"4,748.15"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	601658,邮储银行,3.91%,651.92,"3,826.76"
010312,中银金融地产混合C,hh,2021年1季度股票投资明细,2021-03-31,	600048,保利地产,3.56%,245.06,"3,487.20"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	002304,洋河股份,9.14%,269.47,"44,382.40"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,9.00%,21.74,"43,671.04"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	300146,汤臣倍健,5.67%,962.39,"27,543.50"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,5.12%,92.85,"24,881.25"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	02020,安踏体育,5.00%,226.64,"24,288.38"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	000799,酒鬼酒,4.63%,147.76,"22,482.64"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	600597,光明乳业,4.27%,"1,129.72","20,707.69"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	600754,锦江酒店,3.49%,304.90,"16,922.02"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	06969,思摩尔国际,3.47%,421.22,"16,839.24"
010454,交银内需增长一年持有混合,hh,2021年1季度股票投资明细,2021-03-31,	600276,恒瑞医药,3.07%,161.69,"14,890.23"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	300759,康龙化成,7.40%,335.21,"50,243.92"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	000858,五粮液,5.71%,144.87,"38,822.40"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	600519,贵州茅台,5.56%,18.80,"37,778.64"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	300347,泰格医药,4.16%,188.22,"28,254.20"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	601398,工商银行,3.08%,"3,772.23","20,898.14"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	601939,建设银行,3.04%,"2,806.86","20,630.43"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	00883,中国海洋石油,3.00%,"2,966.00","20,380.32"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,2.94%,253.82,"19,975.63"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	601658,邮储银行,2.79%,"3,229.19","18,955.36"
010609,华泰柏瑞质量领先混合C,hh,2021年1季度股票投资明细,2021-03-31,	300012,华测检测,2.61%,622.28,"17,735.04"
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	601601,中国太保,4.46%,1.88,71.14
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	601888,中国中免,4.03%,0.21,64.28
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	601966,玲珑轮胎,3.67%,1.25,58.50
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	600036,招商银行,3.65%,1.14,58.25
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	601658,邮储银行,3.61%,9.82,57.64
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	002271,东方雨虹,3.45%,1.08,55.00
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	600612,老凤祥,3.44%,0.99,54.94
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	300760,迈瑞医疗,3.25%,0.13,51.88
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	000661,长春高新,3.12%,0.11,49.80
162211,泰达宏利品质生活混合,hh,2021年1季度股票投资明细,2021-03-31,	600882,妙可蓝多,2.89%,0.81,46.08
005445,华宝价值发现混合,hh,2021年1季度股票投资明细,2021-03-31,	601318,中国平安,8.57%,18.66,"1,468.78"
